9.871549734742286475e-01,9.234449489541599609e-01,8.957248390238465863e-01,8.265351209052645975e-01,7.870778542968326352e-01,7.590789485853807195e-01,6.792782403834792815e-01,6.357279523930084997e-01,6.174578019463961009e-01,5.981383988714669142e-01,6.014899688583270621e-01,6.278267107405477443e-01,6.263405248179316764e-01,6.143519378963682165e-01,5.951124742973994408e-01,5.819127977159975762e-01,5.916911328734820730e-01,5.473427568308983915e-01,5.327529698509968492e-01,4.902114651292129310e-01,4.652810577189922525e-01,4.443887656032187716e-01,4.431293344348390950e-01,4.561228531382904849e-01,4.650721317271843125e-01,4.677083120859376053e-01,4.441739613270965781e-01,3.121305029656682439e-01
9.517623601434348490e-01,9.573272941550359239e-01,9.264717690173036591e-01,8.637543045067385128e-01,8.217740270308849793e-01,8.017066309113629607e-01,7.273878528843563673e-01,6.842548255395318746e-01,6.657686846355065358e-01,6.415469896642418401e-01,6.436461319235653455e-01,6.634336462362315778e-01,6.632459142767005433e-01,6.529213776229012556e-01,6.375598689831954990e-01,6.264518155920524300e-01,6.319016023815727801e-01,5.898213091659821883e-01,5.747385308849753960e-01,5.317806212992646220e-01,5.079424919340324029e-01,4.862074707872993673e-01,4.855650499666410713e-01,5.004016512822937468e-01,5.102187092265509927e-01,5.133153631660505312e-01,4.907530032840003442e-01,3.637805827388913560e-01
9.316031858349742567e-01,9.360163130429113298e-01,9.469930566080393408e-01,8.853019162089614813e-01,8.475891785071486551e-01,8.284141352118852275e-01,7.542347842954489900e-01,7.155523140635859924e-01,6.980585487598711669e-01,6.752675999274704299e-01,6.771861201194866453e-01,6.958670561090087858e-01,6.952302967368123587e-01,6.842065950818710940e-01,6.688343823342786099e-01,6.585842450419768790e-01,6.606366842308869503e-01,6.191961988733641897e-01,6.023995863775306603e-01,5.591808876793178396e-01,5.325942511459555995e-01,5.098855472391323751e-01,5.069768963670744366e-01,5.199385716404462121e-01,5.305508165464828396e-01,5.323842313058888553e-01,5.088447200595023201e-01,3.861629456804058780e-01
9.028247763494474665e-01,9.055504911385428013e-01,9.254645642674160788e-01,9.162538113572804566e-01,8.704254625813381274e-01,8.492114319490288166e-01,7.830030417896962636e-01,7.451370506350787348e-01,7.336110479935065154e-01,7.125027244734405407e-01,7.155187122945466660e-01,7.321140134444444891e-01,7.307667344932599063e-01,7.192834565080022946e-01,7.027202308077241666e-01,6.927328413581843591e-01,6.978407883395529865e-01,6.564884919729543356e-01,6.400584472784033307e-01,5.942677502988885641e-01,5.642971181874093523e-01,5.391745534923354510e-01,5.348057462248532179e-01,5.469653954494670955e-01,5.570666704839021266e-01,5.583129012249851142e-01,5.352885343555662256e-01,3.954186512163878064e-01
8.855168293048628625e-01,8.920382174701677602e-01,9.194977719991764831e-01,9.043642860203411349e-01,8.903349125322546076e-01,8.680980568767628913e-01,7.987626735981762094e-01,7.648568801663006012e-01,7.501756810220190363e-01,7.300162544640720341e-01,7.303905535485438749e-01,7.495631268708939920e-01,7.479682096944952896e-01,7.349651788784419271e-01,7.192680926155754495e-01,7.083079024288815306e-01,7.114702923072857566e-01,6.706092864876139759e-01,6.534107353902359749e-01,6.064738619096240457e-01,5.737573124455527251e-01,5.487603384438181076e-01,5.430911843120995730e-01,5.543548676944223264e-01,5.637682550287612671e-01,5.644811678121740561e-01,5.393158299735195671e-01,3.972984989135947553e-01
8.629661255719565105e-01,8.748051609797584671e-01,9.025172680758007937e-01,8.823116850465529959e-01,8.632850196913014473e-01,8.715524846730118291e-01,7.940434514890911677e-01,7.610751917174758407e-01,7.405759283707469276e-01,7.184193957222189120e-01,7.240237082217264586e-01,7.459768886995690185e-01,7.431499596157744580e-01,7.284972774986789856e-01,7.129186227614160432e-01,7.030368184824875577e-01,7.036061457044660017e-01,6.618614724297385843e-01,6.468734558677373681e-01,5.964117919622804465e-01,5.633636144833726878e-01,5.372702477246990016e-01,5.291948658440107645e-01,5.396962684800984400e-01,5.478757613737120780e-01,5.467264448023396728e-01,5.208252651955165291e-01,3.776523362466710498e-01
8.354304070227126511e-01,8.669621329510477370e-01,8.985648171904906389e-01,8.960729642882294677e-01,8.783991647942095415e-01,8.853257660877407176e-01,8.355754380672330006e-01,8.010984612305014352e-01,7.833486443587417414e-01,7.594031184509213439e-01,7.608455996362512019e-01,7.788394165570899919e-01,7.779791663009941738e-01,7.643199604580869222e-01,7.506921008443067089e-01,7.423531653710840894e-01,7.378953357222428622e-01,7.011540618287873672e-01,6.842511725630248121e-01,6.370003950476897936e-01,6.060920258015907169e-01,5.807206634542635415e-01,5.719640433168062810e-01,5.811965362576890781e-01,5.877015707608510553e-01,5.843505204074422865e-01,5.562705577126598744e-01,4.115015356494232668e-01
7.963334353956417200e-01,8.300812038864011644e-01,8.752329175444709675e-01,8.737412593780632397e-01,8.592239480704941812e-01,8.717400441989394677e-01,8.200492195872212120e-01,8.047384009651484815e-01,7.866354086010213242e-01,7.632035444480897990e-01,7.653905370307215739e-01,7.812351828324202163e-01,7.807118991526857954e-01,7.693253930095971249e-01,7.603408206007419290e-01,7.555240242399932082e-01,7.448988202986174256e-01,7.098744003800040447e-01,6.906539577800805407e-01,6.440396050677552608e-01,6.131106766051307444e-01,5.868370794773669630e-01,5.755434807472052938e-01,5.846802616302700928e-01,5.915751803489254224e-01,5.877267266229601050e-01,5.592641168502624494e-01,4.185297543402896059e-01
7.788471545387506412e-01,8.145932276971633579e-01,8.628842411743059548e-01,8.761242995443949688e-01,8.644136328998530683e-01,8.723440843787191312e-01,8.311004755987529968e-01,8.167603069882816147e-01,8.186196659006991228e-01,7.924385596547843802e-01,7.938373986276959782e-01,8.056126933547032021e-01,8.077690520423541631e-01,8.004514268414323341e-01,7.898634549749584677e-01,7.846015500504618378e-01,7.734852210595208888e-01,7.370001226697083796e-01,7.144921929712996223e-01,6.687584098064343063e-01,6.386042425203816153e-01,6.116430509068412347e-01,6.017303510519652621e-01,6.117023525383661342e-01,6.228223134474227818e-01,6.212956235202854449e-01,5.955650094717205301e-01,4.366568481839098181e-01
7.825583622885879942e-01,8.111570378812327231e-01,8.576397588552195916e-01,8.749615949732406639e-01,8.657572935688575555e-01,8.723621340293837845e-01,8.321765136398115992e-01,8.182566451141304320e-01,8.193035021687891106e-01,8.073593400480728599e-01,8.056011029889141861e-01,8.149649368576854513e-01,8.187884368907482058e-01,8.106805548039391907e-01,7.985905354008812074e-01,7.931653565242130499e-01,7.836319043010588903e-01,7.442798676376631839e-01,7.214006439157633066e-01,6.747345062929570592e-01,6.423153142896788070e-01,6.151493160684697870e-01,6.062283446246851115e-01,6.162808903659747761e-01,6.277930427359265098e-01,6.261139029503932640e-01,5.981662531650158154e-01,4.298378184054975626e-01
